timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.68734E+12,79,Logout,200,OK,Thread Group 1-3,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1.68734E+12,2740,Login,200,OK,Thread Group 1-11,text,TRUE,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1.68734E+12,10006,Open Project,200,OK,Thread Group 1-8,text,TRUE,,707351,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,10011,Device Graphs,200,OK,Thread Group 1-5,text,TRUE,,717965,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,87,Logout,200,OK,Thread Group 1-4,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1.68734E+12,301,BMS Launch,200,OK,Thread Group 1-13,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,2631,Login,200,OK,Thread Group 1-12,text,TRUE,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1.68734E+12,10006,Open Project,200,OK,Thread Group 1-9,text,TRUE,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,10013,Device Graphs,200,OK,Thread Group 1-6,text,TRUE,,717968,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,516,BMS Launch,200,OK,Thread Group 1-14,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,116,Logout,200,OK,Thread Group 1-5,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1.68734E+12,3434,Login,200,OK,Thread Group 1-13,text,TRUE,,687687,0,10,10,https://10.254.152.98/home,0,0,0
1.68734E+12,10000,Open Project,200,OK,Thread Group 1-10,text,TRUE,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,10011,Device Graphs,200,OK,Thread Group 1-7,text,TRUE,,717965,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,392,BMS Launch,200,OK,Thread Group 1-15,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,112,Logout,200,OK,Thread Group 1-6,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
